tool		Apalache v0.30.1-91-gad8be0a66	Apalache v0.30.1-91-gad8be0a66	Apalache v0.30.1-91-gad8be0a66	Apalache v0.30.1-91-gad8be0a66
005examples-apalache-001-run-aba_asyn_byz-MC10.tla-Init-Next-None-task-MC10.tla.yml	-12	ERROR (1)	0.7272836	0.7014064360000134	55.017472
005examples-apalache-001-run-aba_asyn_byz-MC10.tla-Init-Next-None-task-MC10.tla.yml	-13	ERROR (1)	0.7393114	0.7054305959999851	55.832576
005examples-apalache-001-run-aba_asyn_byz-MC10.tla-Init-Next-None-task-MC10.tla.yml	-14	ERROR (1)	0.7276994	0.7067049770000153	54.730752
005examples-apalache-001-run-aba_asyn_byz-MC19.tla-Init-Next-None-task-MC19.tla.yml	-15	ERROR (1)	0.7437891	0.7371632790000149	55.734272
005examples-apalache-001-run-aba_asyn_byz-MC19.tla-Init-Next-None-task-MC19.tla.yml	-16	ERROR (1)	0.7458505	0.7428254239999887	55.115776
005examples-apalache-001-run-aba_asyn_byz-MC19.tla-Init-Next-None-task-MC19.tla.yml	-17	ERROR (1)	0.7328683	0.7360114909999993	55.095296
005examples-apalache-001-run-aba_asyn_byz-MC4.tla-Init-Next-None-task-MC4.tla.yml	-18	ERROR (1)	0.7352403	0.7353625979999947	56.598528
005examples-apalache-001-run-aba_asyn_byz-MC4.tla-Init-Next-None-task-MC4.tla.yml	-19	ERROR (1)	0.7392844	0.732546425999999	53.866496
005examples-apalache-001-run-aba_asyn_byz-MC4.tla-Init-Next-None-task-MC4.tla.yml	-20	ERROR (1)	0.7331328	0.724838702999989	54.771712
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(Inv)-task-MC10.tla.yml	-21	ERROR (1)	0.7306203	0.7228183560000048	55.029760
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(Inv)-task-MC10.tla.yml	-22	ERROR (1)	0.7441821	0.7535341529999755	53.874688
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(Inv)-task-MC10.tla.yml	-23	ERROR (1)	0.7411191	0.7576976119999586	55.259136
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(MutualExclusion)-task-MC10.tla.yml	-24	ERROR (1)	0.7395527	0.7317370840000308	55.083008
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(MutualExclusion)-task-MC10.tla.yml	-25	ERROR (1)	0.7416539	1.103514218999976	54.542336
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(MutualExclusion)-task-MC10.tla.yml	-26	ERROR (1)	0.7394438	0.7482001230000037	54.763520
005examples-apalache-001-run-bakery-MC10.tla-Inv-Next-Some(Inv)-task-MC10.tla.yml	-27	ERROR (1)	0.7239126	0.703949740999974	53.907456
005examples-apalache-001-run-bakery-MC10.tla-Inv-Next-Some(Inv)-task-MC10.tla.yml	-28	ERROR (1)	0.7345684	0.6868277099999887	53.784576
005examples-apalache-001-run-bakery-MC10.tla-Inv-Next-Some(Inv)-task-MC10.tla.yml	-29	ERROR (1)	0.7444019	0.7483654019999904	54.472704
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(Inv)-task-MC3.tla.yml	-30	ERROR (1)	0.7295735	0.7218008099999906	54.996992
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(Inv)-task-MC3.tla.yml	-31	ERROR (1)	0.7361869	0.7460225350000087	54.636544
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(Inv)-task-MC3.tla.yml	-32	ERROR (1)	0.730378	0.7730970750000097	54.763520
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(MutualExclusion)-task-MC3.tla.yml	-33	ERROR (1)	0.7383742	0.7303744469999742	54.566912
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(MutualExclusion)-task-MC3.tla.yml	-34	ERROR (1)	0.7310203	0.7326325240000529	55.103488
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(MutualExclusion)-task-MC3.tla.yml	-35	ERROR (1)	0.7361927	0.7453439989999993	55.070720
005examples-apalache-001-run-bakery-MC3.tla-Inv-Next-Some(Inv)-task-MC3.tla.yml	-36	ERROR (1)	0.7223658	0.6805829639999956	53.825536
005examples-apalache-001-run-bakery-MC3.tla-Inv-Next-Some(Inv)-task-MC3.tla.yml	-37	ERROR (1)	0.7325434	0.7059864199999879	54.960128
005examples-apalache-001-run-bakery-MC3.tla-Inv-Next-Some(Inv)-task-MC3.tla.yml	-38	ERROR (1)	0.7292996	0.7129281530000071	54.980608
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(Inv)-task-MC5.tla.yml	-39	ERROR (1)	0.7310064	0.7108378730000027	57.106432
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(Inv)-task-MC5.tla.yml	-40	ERROR (1)	0.7238201	0.7140902419999975	55.087104
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(Inv)-task-MC5.tla.yml	-41	ERROR (1)	0.7350063	0.7219823479999832	55.799808
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(MutualExclusion)-task-MC5.tla.yml	-42	ERROR (1)	0.746439	0.734383758999968	55.160832
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(MutualExclusion)-task-MC5.tla.yml	-43	ERROR (1)	0.7348815	0.7345727570000236	53.825536
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(MutualExclusion)-task-MC5.tla.yml	-44	ERROR (1)	0.7360022	0.7471313329999703	55.402496
005examples-apalache-001-run-bakery-MC5.tla-Inv-Next-Some(Inv)-task-MC5.tla.yml	-45	ERROR (1)	0.7330829	0.7061383210000258	56.741888
005examples-apalache-001-run-bakery-MC5.tla-Inv-Next-Some(Inv)-task-MC5.tla.yml	-46	ERROR (1)	0.7280975	0.7114176690000136	54.923264
005examples-apalache-001-run-bakery-MC5.tla-Inv-Next-Some(Inv)-task-MC5.tla.yml	-47	ERROR (1)	0.7257633	0.7285709000000224	54.980608
005examples-apalache-001-run-changRoberts-MC10.tla-Init-Next-Some(Correctness)-task-MC10.tla.yml	-48	ERROR (1)	0.7331583	0.7176498049999509	55.148544
005examples-apalache-001-run-changRoberts-MC10.tla-Init-Next-Some(Correctness)-task-MC10.tla.yml	-49	ERROR (1)	0.7303229	0.7187734110000292	56.897536
005examples-apalache-001-run-changRoberts-MC10.tla-Init-Next-Some(Correctness)-task-MC10.tla.yml	-50	ERROR (1)	0.7268021	0.723407452999993	53.714944
005examples-apalache-001-run-changRoberts-MC4.tla-Init-Next-Some(Correctness)-task-MC4.tla.yml	-51	ERROR (1)	0.7390924	0.7127479540000081	55.308288
005examples-apalache-001-run-changRoberts-MC4.tla-Init-Next-Some(Correctness)-task-MC4.tla.yml	-52	ERROR (1)	0.7432528	0.734916233999968	55.042048
005examples-apalache-001-run-changRoberts-MC4.tla-Init-Next-Some(Correctness)-task-MC4.tla.yml	-53	ERROR (1)	0.7161266	0.7223886579999999	54.890496
005examples-apalache-001-run-ewd998-MC10.tla-Init-Next-Some(TerminationDetection)-task-MC10.tla.yml	-54	ERROR (1)	0.7478547	0.7336138530000085	55.058432
005examples-apalache-001-run-ewd998-MC10.tla-Init-Next-Some(TerminationDetection)-task-MC10.tla.yml	-55	ERROR (1)	0.7220933	0.7343360450000205	54.546432
005examples-apalache-001-run-ewd998-MC10.tla-Init-Next-Some(TerminationDetection)-task-MC10.tla.yml	-56	ERROR (1)	0.7289465	0.761437581999985	53.706752
005examples-apalache-001-run-ewd998-MC4.tla-Init-Next-Some(TerminationDetection)-task-MC4.tla.yml	-57	ERROR (1)	0.7223063	0.6939132389999827	55.386112
005examples-apalache-001-run-ewd998-MC4.tla-Init-Next-Some(TerminationDetection)-task-MC4.tla.yml	-58	ERROR (1)	0.7380498	0.7294120939999971	55.558144
005examples-apalache-001-run-ewd998-MC4.tla-Init-Next-Some(TerminationDetection)-task-MC4.tla.yml	-59	ERROR (1)	0.7358131	0.7549427449999939	54.206464
005examples-apalache-001-run-floodmin-MC13_4_4_floodmin_k1.tla-Init-Next-Some(ValidityInv)-task-MC13_4_4_floodmin_k1.tla.yml	-60	ERROR (1)	0.7283859	0.7496068289999585	55.001088
005examples-apalache-001-run-floodmin-MC13_4_4_floodmin_k1.tla-Init-Next-Some(ValidityInv)-task-MC13_4_4_floodmin_k1.tla.yml	-61	ERROR (1)	0.7405095	0.7473884510000062	53.870592
005examples-apalache-001-run-floodmin-MC13_4_4_floodmin_k1.tla-Init-Next-Some(ValidityInv)-task-MC13_4_4_floodmin_k1.tla.yml	-62	ERROR (1)	0.7312873	0.7369252529999812	55.410688
005examples-apalache-001-run-paxos-MC3.tla-Init-Next-Some(V!OneValuePerBallot)-task-MC3.tla.yml	-63	ERROR (1)	0.7449895	0.7361560730000178	54.829056
005examples-apalache-001-run-paxos-MC3.tla-Init-Next-Some(V!OneValuePerBallot)-task-MC3.tla.yml	-64	ERROR (1)	0.7247069	0.7286957460000281	53.968896
005examples-apalache-001-run-paxos-MC3.tla-Init-Next-Some(V!OneValuePerBallot)-task-MC3.tla.yml	-65	ERROR (1)	0.7357921	0.7461451740000484	55.115776
005examples-apalache-001-run-readersWriters-MC10.tla-Init-Next-Some(Safety)-task-MC10.tla.yml	-66	ERROR (1)	0.7274	0.6925688009999931	54.620160
005examples-apalache-001-run-readersWriters-MC10.tla-Init-Next-Some(Safety)-task-MC10.tla.yml	-67	ERROR (1)	0.7190634	0.7033174670000335	57.098240
005examples-apalache-001-run-readersWriters-MC10.tla-Init-Next-Some(Safety)-task-MC10.tla.yml	-68	ERROR (1)	0.7408383	0.7427905890000375	55.255040
005examples-apalache-001-run-readersWriters-MC20.tla-Init-Next-Some(Safety)-task-MC20.tla.yml	-69	ERROR (1)	0.7256814	0.6866531260000102	54.992896
005examples-apalache-001-run-readersWriters-MC20.tla-Init-Next-Some(Safety)-task-MC20.tla.yml	-70	ERROR (1)	0.7325672	0.7419854970000301	55.394304
005examples-apalache-001-run-readersWriters-MC20.tla-Init-Next-Some(Safety)-task-MC20.tla.yml	-71	ERROR (1)	0.733023	0.7437552790000268	53.911552
005examples-apalache-001-run-readersWriters-MC4.tla-Init-Next-Some(Safety)-task-MC4.tla.yml	-72	ERROR (1)	0.7397232	0.7330627030000301	55.328768
005examples-apalache-001-run-readersWriters-MC4.tla-Init-Next-Some(Safety)-task-MC4.tla.yml	-73	ERROR (1)	0.7394165	0.7372476619999588	54.571008
005examples-apalache-001-run-readersWriters-MC4.tla-Init-Next-Some(Safety)-task-MC4.tla.yml	-74	ERROR (1)	0.7279397	0.7356823779999786	55.209984
005examples-apalache-001-run-royal-Royal.tla-Init-Next-Some(ContractCantGoNegative)-task-Royal.tla.yml	-75	ERROR (1)	0.7243259	0.6861793310000053	53.714944
005examples-apalache-001-run-royal-Royal.tla-Init-Next-Some(ContractCantGoNegative)-task-Royal.tla.yml	-76	ERROR (1)	0.7360911	0.729924613000037	55.140352
005examples-apalache-001-run-royal-Royal.tla-Init-Next-Some(ContractCantGoNegative)-task-Royal.tla.yml	-77	ERROR (1)	0.7345413	0.7372556149999809	55.402496
