tool		Apalache v0.30.1-27-g0795560e3	Apalache v0.30.1-27-g0795560e3	Apalache v0.30.1-27-g0795560e3	Apalache v0.30.1-27-g0795560e3
005examples-apalache-001-run-aba_asyn_byz-MC10.tla-Init-Next-None-task-MC10.tla.yml	-12	ERROR (1)	0.7378063	0.6166017059999831	55.660544
005examples-apalache-001-run-aba_asyn_byz-MC10.tla-Init-Next-None-task-MC10.tla.yml	-13	ERROR (1)	0.6978003	0.5133961310000359	53.452800
005examples-apalache-001-run-aba_asyn_byz-MC10.tla-Init-Next-None-task-MC10.tla.yml	-14	ERROR (1)	0.6967229	0.5307663130000719	53.436416
005examples-apalache-001-run-aba_asyn_byz-MC19.tla-Init-Next-None-task-MC19.tla.yml	-15	ERROR (1)	0.6962656	0.5355860910000274	53.723136
005examples-apalache-001-run-aba_asyn_byz-MC19.tla-Init-Next-None-task-MC19.tla.yml	-16	ERROR (1)	0.7181936	0.6046854420000045	54.403072
005examples-apalache-001-run-aba_asyn_byz-MC19.tla-Init-Next-None-task-MC19.tla.yml	-17	ERROR (1)	0.6879012	0.5237048230000028	53.268480
005examples-apalache-001-run-aba_asyn_byz-MC4.tla-Init-Next-None-task-MC4.tla.yml	-18	ERROR (1)	0.7296978	0.6880515650000234	53.895168
005examples-apalache-001-run-aba_asyn_byz-MC4.tla-Init-Next-None-task-MC4.tla.yml	-19	ERROR (1)	0.7435036	0.6997333540000454	53.936128
005examples-apalache-001-run-aba_asyn_byz-MC4.tla-Init-Next-None-task-MC4.tla.yml	-20	ERROR (1)	0.7388865	0.6711465909999106	53.694464
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(Inv)-task-MC10.tla.yml	-21	ERROR (1)	0.7010357	0.49472454599992943	53.374976
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(Inv)-task-MC10.tla.yml	-22	ERROR (1)	0.7086632	0.5159069889999728	53.596160
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(Inv)-task-MC10.tla.yml	-23	ERROR (1)	0.709168	0.5093741840000803	55.091200
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(MutualExclusion)-task-MC10.tla.yml	-24	ERROR (1)	0.7142546	0.5173498200000495	53.567488
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(MutualExclusion)-task-MC10.tla.yml	-25	ERROR (1)	0.6985647	0.5386785750000627	53.452800
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(MutualExclusion)-task-MC10.tla.yml	-26	ERROR (1)	0.6998639	0.5124966530000847	53.600256
005examples-apalache-001-run-bakery-MC10.tla-Inv-Next-Some(Inv)-task-MC10.tla.yml	-27	ERROR (1)	0.6981176	0.5052114159999519	53.583872
005examples-apalache-001-run-bakery-MC10.tla-Inv-Next-Some(Inv)-task-MC10.tla.yml	-28	ERROR (1)	0.6739402	0.5018742620000012	55.140352
005examples-apalache-001-run-bakery-MC10.tla-Inv-Next-Some(Inv)-task-MC10.tla.yml	-29	ERROR (1)	0.7105778	0.5065108379999401	54.833152
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(Inv)-task-MC3.tla.yml	-30	ERROR (1)	0.6953249	0.5136077710000109	53.850112
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(Inv)-task-MC3.tla.yml	-31	ERROR (1)	0.7121436	0.5253538630000776	54.251520
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(Inv)-task-MC3.tla.yml	-32	ERROR (1)	0.6954598	0.5018249789999345	53.567488
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(MutualExclusion)-task-MC3.tla.yml	-33	ERROR (1)	0.6993431	0.5276285879999705	57.458688
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(MutualExclusion)-task-MC3.tla.yml	-34	ERROR (1)	0.7077596	0.5077583640000967	54.059008
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(MutualExclusion)-task-MC3.tla.yml	-35	ERROR (1)	0.6987376	0.5324363659999563	53.399552
005examples-apalache-001-run-bakery-MC3.tla-Inv-Next-Some(Inv)-task-MC3.tla.yml	-36	ERROR (1)	0.6988096	0.5093151009999701	53.469184
005examples-apalache-001-run-bakery-MC3.tla-Inv-Next-Some(Inv)-task-MC3.tla.yml	-37	ERROR (1)	0.7077043	0.5273961960000406	53.428224
005examples-apalache-001-run-bakery-MC3.tla-Inv-Next-Some(Inv)-task-MC3.tla.yml	-38	ERROR (1)	0.7175259	0.516469817999905	54.431744
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(Inv)-task-MC5.tla.yml	-39	ERROR (1)	0.6912848	0.5009974659999443	53.329920
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(Inv)-task-MC5.tla.yml	-40	ERROR (1)	0.690731	0.5133073669999249	53.407744
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(Inv)-task-MC5.tla.yml	-41	ERROR (1)	0.6980641	0.5034922879999613	53.436416
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(MutualExclusion)-task-MC5.tla.yml	-42	ERROR (1)	0.6964549	0.5076216620000196	53.313536
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(MutualExclusion)-task-MC5.tla.yml	-43	ERROR (1)	0.7067407	0.5149765820000312	54.562816
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(MutualExclusion)-task-MC5.tla.yml	-44	ERROR (1)	0.705305	0.5253480499999341	56.086528
005examples-apalache-001-run-bakery-MC5.tla-Inv-Next-Some(Inv)-task-MC5.tla.yml	-45	ERROR (1)	0.7076785	0.5038179929999842	54.337536
005examples-apalache-001-run-bakery-MC5.tla-Inv-Next-Some(Inv)-task-MC5.tla.yml	-46	ERROR (1)	0.6980096	0.5188177370000631	54.505472
005examples-apalache-001-run-bakery-MC5.tla-Inv-Next-Some(Inv)-task-MC5.tla.yml	-47	ERROR (1)	0.6858875	0.5042375000000447	53.334016
005examples-apalache-001-run-changRoberts-MC10.tla-Init-Next-Some(Correctness)-task-MC10.tla.yml	-48	ERROR (1)	0.704696	0.5180669359999683	54.259712
005examples-apalache-001-run-changRoberts-MC10.tla-Init-Next-Some(Correctness)-task-MC10.tla.yml	-49	ERROR (1)	0.6937311	0.5146738810000215	53.334016
005examples-apalache-001-run-changRoberts-MC10.tla-Init-Next-Some(Correctness)-task-MC10.tla.yml	-50	ERROR (1)	0.6986264	0.5138760680000587	53.563392
005examples-apalache-001-run-changRoberts-MC4.tla-Init-Next-Some(Correctness)-task-MC4.tla.yml	-51	ERROR (1)	0.7044311	0.5039380059999985	54.222848
005examples-apalache-001-run-changRoberts-MC4.tla-Init-Next-Some(Correctness)-task-MC4.tla.yml	-52	ERROR (1)	0.6961412	0.5079399709999279	53.428224
005examples-apalache-001-run-changRoberts-MC4.tla-Init-Next-Some(Correctness)-task-MC4.tla.yml	-53	ERROR (1)	0.7104267	0.6104624400001057	53.563392
005examples-apalache-001-run-ewd998-MC10.tla-Init-Next-Some(TerminationDetection)-task-MC10.tla.yml	-54	ERROR (1)	0.6918508	0.5095330859999194	53.452800
005examples-apalache-001-run-ewd998-MC10.tla-Init-Next-Some(TerminationDetection)-task-MC10.tla.yml	-55	ERROR (1)	0.7082832	0.5106925009999941	55.537664
005examples-apalache-001-run-ewd998-MC10.tla-Init-Next-Some(TerminationDetection)-task-MC10.tla.yml	-56	ERROR (1)	0.7237972	0.5124657220000017	54.640640
005examples-apalache-001-run-ewd998-MC4.tla-Init-Next-Some(TerminationDetection)-task-MC4.tla.yml	-57	ERROR (1)	0.6908136	0.500513049999995	53.440512
005examples-apalache-001-run-ewd998-MC4.tla-Init-Next-Some(TerminationDetection)-task-MC4.tla.yml	-58	ERROR (1)	0.695667	0.507645966000041	53.395456
005examples-apalache-001-run-ewd998-MC4.tla-Init-Next-Some(TerminationDetection)-task-MC4.tla.yml	-59	ERROR (1)	0.7096336	0.5039972069999976	54.427648
005examples-apalache-001-run-floodmin-MC13_4_4_floodmin_k1.tla-Init-Next-Some(ValidityInv)-task-MC13_4_4_floodmin_k1.tla.yml	-60	ERROR (1)	0.6995957	0.5130113699999583	53.424128
005examples-apalache-001-run-floodmin-MC13_4_4_floodmin_k1.tla-Init-Next-Some(ValidityInv)-task-MC13_4_4_floodmin_k1.tla.yml	-61	ERROR (1)	0.708146	0.5119286290000673	53.559296
005examples-apalache-001-run-floodmin-MC13_4_4_floodmin_k1.tla-Init-Next-Some(ValidityInv)-task-MC13_4_4_floodmin_k1.tla.yml	-62	ERROR (1)	0.6960115	0.5092420659999561	53.506048
005examples-apalache-001-run-paxos-MC3.tla-Init-Next-Some(V!OneValuePerBallot)-task-MC3.tla.yml	-63	ERROR (1)	0.6954729	0.5035333650000666	53.374976
005examples-apalache-001-run-paxos-MC3.tla-Init-Next-Some(V!OneValuePerBallot)-task-MC3.tla.yml	-64	ERROR (1)	0.7150645	0.5139042490000065	53.575680
005examples-apalache-001-run-paxos-MC3.tla-Init-Next-Some(V!OneValuePerBallot)-task-MC3.tla.yml	-65	ERROR (1)	0.6917007	0.5041000889999623	55.201792
005examples-apalache-001-run-readersWriters-MC10.tla-Init-Next-Some(Safety)-task-MC10.tla.yml	-66	ERROR (1)	0.7103054	0.5100520029999416	53.567488
005examples-apalache-001-run-readersWriters-MC10.tla-Init-Next-Some(Safety)-task-MC10.tla.yml	-67	ERROR (1)	0.6938541	0.5063033600000608	53.424128
005examples-apalache-001-run-readersWriters-MC10.tla-Init-Next-Some(Safety)-task-MC10.tla.yml	-68	ERROR (1)	0.6978485	0.5006506679999347	53.506048
005examples-apalache-001-run-readersWriters-MC20.tla-Init-Next-Some(Safety)-task-MC20.tla.yml	-69	ERROR (1)	0.7030639	0.49815422699998635	56.258560
005examples-apalache-001-run-readersWriters-MC20.tla-Init-Next-Some(Safety)-task-MC20.tla.yml	-70	ERROR (1)	0.6953654	0.5082366919999686	53.440512
005examples-apalache-001-run-readersWriters-MC20.tla-Init-Next-Some(Safety)-task-MC20.tla.yml	-71	ERROR (1)	0.6974298	0.505315143999951	53.854208
005examples-apalache-001-run-readersWriters-MC4.tla-Init-Next-Some(Safety)-task-MC4.tla.yml	-72	ERROR (1)	0.7087515	0.5073361419999856	54.829056
005examples-apalache-001-run-readersWriters-MC4.tla-Init-Next-Some(Safety)-task-MC4.tla.yml	-73	ERROR (1)	0.6943807	0.508197856000038	53.960704
005examples-apalache-001-run-readersWriters-MC4.tla-Init-Next-Some(Safety)-task-MC4.tla.yml	-74	ERROR (1)	0.6971245	0.5032108749999225	53.469184
005examples-apalache-001-run-royal-Royal.tla-Init-Next-Some(ContractCantGoNegative)-task-Royal.tla.yml	-75	ERROR (1)	0.7106827	0.5239745490000587	53.456896
005examples-apalache-001-run-royal-Royal.tla-Init-Next-Some(ContractCantGoNegative)-task-Royal.tla.yml	-76	ERROR (1)	0.698732	0.5101717229999849	53.432320
005examples-apalache-001-run-royal-Royal.tla-Init-Next-Some(ContractCantGoNegative)-task-Royal.tla.yml	-77	ERROR (1)	0.6944718	0.49727291300007437	53.370880
