tool		Apalache v0.29.2-60-g95eebcd73	Apalache v0.29.2-60-g95eebcd73	Apalache v0.29.2-60-g95eebcd73	Apalache v0.29.2-60-g95eebcd73
004endive-apalache-001-run-endive-specs-MC10_TwoPhase.tla-task-MC10_TwoPhase.tla.yml	-8	ERROR (1)	0.6746855	0.6156380589999912	53.006336
004endive-apalache-001-run-endive-specs-MC10_TwoPhase.tla-task-MC10_TwoPhase.tla.yml	-9	ERROR (1)	0.6825181	0.6332453599999894	54.353920
004endive-apalache-001-run-endive-specs-MC10_client_server_ae.tla-task-MC10_client_server_ae.tla.yml	-10	ERROR (1)	0.7134908	0.7136098629999879	53.157888
004endive-apalache-001-run-endive-specs-MC10_client_server_ae.tla-task-MC10_client_server_ae.tla.yml	-11	ERROR (1)	0.7081619	0.7165808610000113	53.194752
004endive-apalache-001-run-endive-specs-MC10_consensus_epr.tla-task-MC10_consensus_epr.tla.yml	-12	ERROR (1)	0.7063293	0.672264857000016	55.001088
004endive-apalache-001-run-endive-specs-MC10_consensus_epr.tla-task-MC10_consensus_epr.tla.yml	-13	ERROR (1)	0.7012311	0.6687379570000189	54.730752
004endive-apalache-001-run-endive-specs-MC10_consensus_forall.tla-task-MC10_consensus_forall.tla.yml	-14	ERROR (1)	0.7189614	0.7228195470000287	53.272576
004endive-apalache-001-run-endive-specs-MC10_consensus_forall.tla-task-MC10_consensus_forall.tla.yml	-15	ERROR (1)	0.7186745	0.7399946499999714	53.342208
004endive-apalache-001-run-endive-specs-MC10_consensus_wo_decide.tla-task-MC10_consensus_wo_decide.tla.yml	-16	ERROR (1)	0.7073154	0.6583842340000388	52.846592
004endive-apalache-001-run-endive-specs-MC10_consensus_wo_decide.tla-task-MC10_consensus_wo_decide.tla.yml	-17	ERROR (1)	0.7058577	0.6652030349999905	53.071872
004endive-apalache-001-run-endive-specs-MC10_learning_switch.tla-task-MC10_learning_switch.tla.yml	-18	ERROR (1)	0.7009068	0.6495542910000154	53.063680
004endive-apalache-001-run-endive-specs-MC10_learning_switch.tla-task-MC10_learning_switch.tla.yml	-19	ERROR (1)	0.7155714	0.7119420910000258	53.800960
004endive-apalache-001-run-endive-specs-MC10_lockserv.tla-task-MC10_lockserv.tla.yml	-20	ERROR (1)	0.708448	0.7049784440000053	53.186560
004endive-apalache-001-run-endive-specs-MC10_lockserv.tla-task-MC10_lockserv.tla.yml	-21	ERROR (1)	0.712898	0.7126416169999743	53.223424
004endive-apalache-001-run-endive-specs-MC10_lockserv_automaton.tla-task-MC10_lockserv_automaton.tla.yml	-22	ERROR (1)	0.6943408	0.652332623999996	52.957184
004endive-apalache-001-run-endive-specs-MC10_lockserv_automaton.tla-task-MC10_lockserv_automaton.tla.yml	-23	ERROR (1)	0.7039417	0.6850619200000096	53.125120
004endive-apalache-001-run-endive-specs-MC10_lockserver.tla-task-MC10_lockserver.tla.yml	-24	ERROR (1)	0.6692291	0.6280834089999985	52.637696
004endive-apalache-001-run-endive-specs-MC10_lockserver.tla-task-MC10_lockserver.tla.yml	-25	ERROR (1)	0.710001	0.7089729219999867	53.137408
004endive-apalache-001-run-endive-specs-MC10_majorityset_leader_election.tla-task-MC10_majorityset_leader_election.tla.yml	-26	ERROR (1)	0.6936708	0.6625580140000125	52.908032
