tool		Apalache v0.30.0-7-g20b0c4fda	Apalache v0.30.0-7-g20b0c4fda	Apalache v0.30.0-7-g20b0c4fda	Apalache v0.30.0-7-g20b0c4fda
004endive-apalache-001-run-endive-specs-MC10_TwoPhase.tla-task-MC10_TwoPhase.tla.yml	-8	ERROR (1)	0.7124471	0.7268642739999791	53.108736
004endive-apalache-001-run-endive-specs-MC10_TwoPhase.tla-task-MC10_TwoPhase.tla.yml	-9	ERROR (1)	0.7177359	0.673321336000015	55.267328
004endive-apalache-001-run-endive-specs-MC10_client_server_ae.tla-task-MC10_client_server_ae.tla.yml	-10	ERROR (1)	0.7113397	0.7086818800000287	53.284864
004endive-apalache-001-run-endive-specs-MC10_client_server_ae.tla-task-MC10_client_server_ae.tla.yml	-11	ERROR (1)	0.7034193	0.7186833370000159	53.043200
004endive-apalache-001-run-endive-specs-MC10_consensus_epr.tla-task-MC10_consensus_epr.tla.yml	-12	ERROR (1)	0.7313697	0.7171778339999832	54.767616
004endive-apalache-001-run-endive-specs-MC10_consensus_epr.tla-task-MC10_consensus_epr.tla.yml	-13	ERROR (1)	0.7171877	0.7363433049999912	53.125120
004endive-apalache-001-run-endive-specs-MC10_consensus_forall.tla-task-MC10_consensus_forall.tla.yml	-14	ERROR (1)	0.7149972	0.717337821000001	53.338112
004endive-apalache-001-run-endive-specs-MC10_consensus_forall.tla-task-MC10_consensus_forall.tla.yml	-15	ERROR (1)	0.7130245	0.7112062300000161	53.739520
004endive-apalache-001-run-endive-specs-MC10_consensus_wo_decide.tla-task-MC10_consensus_wo_decide.tla.yml	-16	ERROR (1)	0.6993198	0.6688932210000189	53.063680
004endive-apalache-001-run-endive-specs-MC10_consensus_wo_decide.tla-task-MC10_consensus_wo_decide.tla.yml	-17	ERROR (1)	0.7225687	0.6893043389999889	55.275520
004endive-apalache-001-run-endive-specs-MC10_learning_switch.tla-task-MC10_learning_switch.tla.yml	-18	ERROR (1)	0.7052093	0.6579005499999653	54.652928
004endive-apalache-001-run-endive-specs-MC10_learning_switch.tla-task-MC10_learning_switch.tla.yml	-19	ERROR (1)	0.6874065	0.6535293809999985	53.051392
004endive-apalache-001-run-endive-specs-MC10_lockserv.tla-task-MC10_lockserv.tla.yml	-20	ERROR (1)	0.7114474	0.6742176870000094	54.091776
004endive-apalache-001-run-endive-specs-MC10_lockserv.tla-task-MC10_lockserv.tla.yml	-21	ERROR (1)	0.6973226	0.6695147190000057	53.018624
004endive-apalache-001-run-endive-specs-MC10_lockserv_automaton.tla-task-MC10_lockserv_automaton.tla.yml	-22	ERROR (1)	0.7191428	0.7481215909999719	53.235712
004endive-apalache-001-run-endive-specs-MC10_lockserv_automaton.tla-task-MC10_lockserv_automaton.tla.yml	-23	ERROR (1)	0.7029248	0.7313442640000289	53.264384
004endive-apalache-001-run-endive-specs-MC10_lockserver.tla-task-MC10_lockserver.tla.yml	-24	ERROR (1)	0.7151221	0.7712071679999895	53.174272
004endive-apalache-001-run-endive-specs-MC10_lockserver.tla-task-MC10_lockserver.tla.yml	-25	ERROR (1)	0.7204389	0.7183440740000151	53.354496
004endive-apalache-001-run-endive-specs-MC10_majorityset_leader_election.tla-task-MC10_majorityset_leader_election.tla.yml	-26	ERROR (1)	0.7042095	0.6775540930000261	52.940800
