tool		Apalache v0.30.1-44-g0b3aa4e7e	Apalache v0.30.1-44-g0b3aa4e7e	Apalache v0.30.1-44-g0b3aa4e7e	Apalache v0.30.1-44-g0b3aa4e7e
005examples-apalache-001-run-aba_asyn_byz-MC10.tla-Init-Next-None-task-MC10.tla.yml	-12	ERROR (1)	0.7633784	0.7294546440000431	54.661120
005examples-apalache-001-run-aba_asyn_byz-MC10.tla-Init-Next-None-task-MC10.tla.yml	-13	ERROR (1)	0.7675665	0.773022519000051	53.800960
005examples-apalache-001-run-aba_asyn_byz-MC10.tla-Init-Next-None-task-MC10.tla.yml	-14	ERROR (1)	0.7338714	0.6770673750000924	56.619008
005examples-apalache-001-run-aba_asyn_byz-MC19.tla-Init-Next-None-task-MC19.tla.yml	-15	ERROR (1)	0.7792709	0.7599916789999952	53.866496
005examples-apalache-001-run-aba_asyn_byz-MC19.tla-Init-Next-None-task-MC19.tla.yml	-16	ERROR (1)	0.7595516	0.7565753430000086	53.735424
005examples-apalache-001-run-aba_asyn_byz-MC19.tla-Init-Next-None-task-MC19.tla.yml	-17	ERROR (1)	0.7333542	0.6491573719999906	53.280768
005examples-apalache-001-run-aba_asyn_byz-MC4.tla-Init-Next-None-task-MC4.tla.yml	-18	ERROR (1)	0.7572361	0.7513346829999819	53.702656
005examples-apalache-001-run-aba_asyn_byz-MC4.tla-Init-Next-None-task-MC4.tla.yml	-19	ERROR (1)	0.7754858	0.7709351969999716	54.009856
005examples-apalache-001-run-aba_asyn_byz-MC4.tla-Init-Next-None-task-MC4.tla.yml	-20	ERROR (1)	0.7362524	0.684666456000059	54.312960
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(Inv)-task-MC10.tla.yml	-21	ERROR (1)	0.775075	0.7858132779999778	53.874688
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(Inv)-task-MC10.tla.yml	-22	ERROR (1)	0.7681932	0.7885292079999999	53.891072
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(Inv)-task-MC10.tla.yml	-23	ERROR (1)	0.7723985	0.7946201739999879	54.013952
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(MutualExclusion)-task-MC10.tla.yml	-24	ERROR (1)	0.7723973	0.7555100309999716	53.817344
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(MutualExclusion)-task-MC10.tla.yml	-25	ERROR (1)	0.7568868	0.759647675999986	53.768192
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(MutualExclusion)-task-MC10.tla.yml	-26	ERROR (1)	0.7322185	0.7001123269999425	53.485568
005examples-apalache-001-run-bakery-MC10.tla-Inv-Next-Some(Inv)-task-MC10.tla.yml	-27	ERROR (1)	0.7825162	0.7898119099999121	53.866496
005examples-apalache-001-run-bakery-MC10.tla-Inv-Next-Some(Inv)-task-MC10.tla.yml	-28	ERROR (1)	0.7740568	0.7804271080000262	53.805056
005examples-apalache-001-run-bakery-MC10.tla-Inv-Next-Some(Inv)-task-MC10.tla.yml	-29	ERROR (1)	0.7924634	0.8006782290000274	54.374400
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(Inv)-task-MC3.tla.yml	-30	ERROR (1)	0.7682089	0.7673282599999993	53.833728
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(Inv)-task-MC3.tla.yml	-31	ERROR (1)	0.7751869	0.7428266920001079	54.624256
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(Inv)-task-MC3.tla.yml	-32	ERROR (1)	0.7530318	0.7314407680000841	53.596160
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(MutualExclusion)-task-MC3.tla.yml	-33	ERROR (1)	0.7712801	0.7201553450000802	53.768192
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(MutualExclusion)-task-MC3.tla.yml	-34	ERROR (1)	0.7832673	0.8032730510000192	53.968896
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(MutualExclusion)-task-MC3.tla.yml	-35	ERROR (1)	0.7818898	0.7773173680000127	53.800960
005examples-apalache-001-run-bakery-MC3.tla-Inv-Next-Some(Inv)-task-MC3.tla.yml	-36	ERROR (1)	0.7443992	0.7248917970000548	53.555200
005examples-apalache-001-run-bakery-MC3.tla-Inv-Next-Some(Inv)-task-MC3.tla.yml	-37	ERROR (1)	0.7465933	0.6945402669999794	53.477376
005examples-apalache-001-run-bakery-MC3.tla-Inv-Next-Some(Inv)-task-MC3.tla.yml	-38	ERROR (1)	0.7723436	0.7564307399999279	53.702656
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(Inv)-task-MC5.tla.yml	-39	ERROR (1)	0.7559413	0.7416736799999626	53.665792
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(Inv)-task-MC5.tla.yml	-40	ERROR (1)	0.7646748	0.7370431289999715	53.673984
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(Inv)-task-MC5.tla.yml	-41	ERROR (1)	0.764497	0.761155500999962	53.547008
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(MutualExclusion)-task-MC5.tla.yml	-42	ERROR (1)	0.7887083	0.8234656710000081	55.787520
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(MutualExclusion)-task-MC5.tla.yml	-43	ERROR (1)	0.7682154	0.7836227369999733	53.784576
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(MutualExclusion)-task-MC5.tla.yml	-44	ERROR (1)	0.7580401	0.7291266429999723	53.886976
005examples-apalache-001-run-bakery-MC5.tla-Inv-Next-Some(Inv)-task-MC5.tla.yml	-45	ERROR (1)	0.7365359	0.6865644949999705	54.247424
005examples-apalache-001-run-bakery-MC5.tla-Inv-Next-Some(Inv)-task-MC5.tla.yml	-46	ERROR (1)	0.7513288	0.7089861389999896	53.555200
005examples-apalache-001-run-bakery-MC5.tla-Inv-Next-Some(Inv)-task-MC5.tla.yml	-47	ERROR (1)	0.7508536	0.7299571679999417	53.620736
005examples-apalache-001-run-changRoberts-MC10.tla-Init-Next-Some(Correctness)-task-MC10.tla.yml	-48	ERROR (1)	0.7715055	0.7601366869999993	53.915648
005examples-apalache-001-run-changRoberts-MC10.tla-Init-Next-Some(Correctness)-task-MC10.tla.yml	-49	ERROR (1)	0.7763722	0.7743853440000521	53.760000
005examples-apalache-001-run-changRoberts-MC10.tla-Init-Next-Some(Correctness)-task-MC10.tla.yml	-50	ERROR (1)	0.7645321	0.7715088109999897	53.923840
005examples-apalache-001-run-changRoberts-MC4.tla-Init-Next-Some(Correctness)-task-MC4.tla.yml	-51	ERROR (1)	0.7772871	0.7590999749999128	55.353344
005examples-apalache-001-run-changRoberts-MC4.tla-Init-Next-Some(Correctness)-task-MC4.tla.yml	-52	ERROR (1)	0.7531719	0.7414907840000069	54.706176
005examples-apalache-001-run-changRoberts-MC4.tla-Init-Next-Some(Correctness)-task-MC4.tla.yml	-53	ERROR (1)	0.779233	0.7796875999999884	53.940224
005examples-apalache-001-run-ewd998-MC10.tla-Init-Next-Some(TerminationDetection)-task-MC10.tla.yml	-54	ERROR (1)	0.7677462	0.7643425320000006	53.768192
005examples-apalache-001-run-ewd998-MC10.tla-Init-Next-Some(TerminationDetection)-task-MC10.tla.yml	-55	ERROR (1)	0.7598053	0.7715145109999639	53.776384
005examples-apalache-001-run-ewd998-MC10.tla-Init-Next-Some(TerminationDetection)-task-MC10.tla.yml	-56	ERROR (1)	0.7631409	0.7395363699999962	55.767040
005examples-apalache-001-run-ewd998-MC4.tla-Init-Next-Some(TerminationDetection)-task-MC4.tla.yml	-57	ERROR (1)	0.7606627	0.7859267730000283	53.846016
005examples-apalache-001-run-ewd998-MC4.tla-Init-Next-Some(TerminationDetection)-task-MC4.tla.yml	-58	ERROR (1)	0.7636653	0.7663052540000308	53.792768
005examples-apalache-001-run-ewd998-MC4.tla-Init-Next-Some(TerminationDetection)-task-MC4.tla.yml	-59	ERROR (1)	0.7640672	0.7653618430000506	53.678080
005examples-apalache-001-run-floodmin-MC13_4_4_floodmin_k1.tla-Init-Next-Some(ValidityInv)-task-MC13_4_4_floodmin_k1.tla.yml	-60	ERROR (1)	0.7513068	0.7251208400000451	54.038528
005examples-apalache-001-run-floodmin-MC13_4_4_floodmin_k1.tla-Init-Next-Some(ValidityInv)-task-MC13_4_4_floodmin_k1.tla.yml	-61	ERROR (1)	0.7620669	0.7681754110000156	53.846016
005examples-apalache-001-run-floodmin-MC13_4_4_floodmin_k1.tla-Init-Next-Some(ValidityInv)-task-MC13_4_4_floodmin_k1.tla.yml	-62	ERROR (1)	0.7638444	0.7231528180000169	54.300672
005examples-apalache-001-run-paxos-MC3.tla-Init-Next-Some(V!OneValuePerBallot)-task-MC3.tla.yml	-63	ERROR (1)	0.7590894	0.7359726309999814	53.772288
005examples-apalache-001-run-paxos-MC3.tla-Init-Next-Some(V!OneValuePerBallot)-task-MC3.tla.yml	-64	ERROR (1)	0.7532729	0.7584700759999805	53.768192
005examples-apalache-001-run-paxos-MC3.tla-Init-Next-Some(V!OneValuePerBallot)-task-MC3.tla.yml	-65	ERROR (1)	0.7605747	0.8354304169999978	53.927936
005examples-apalache-001-run-readersWriters-MC10.tla-Init-Next-Some(Safety)-task-MC10.tla.yml	-66	ERROR (1)	0.744631	0.7076969130000634	54.689792
005examples-apalache-001-run-readersWriters-MC10.tla-Init-Next-Some(Safety)-task-MC10.tla.yml	-67	ERROR (1)	0.7820173	0.7804978070000743	53.760000
005examples-apalache-001-run-readersWriters-MC10.tla-Init-Next-Some(Safety)-task-MC10.tla.yml	-68	ERROR (1)	0.7583785	0.7138354799999433	53.673984
005examples-apalache-001-run-readersWriters-MC20.tla-Init-Next-Some(Safety)-task-MC20.tla.yml	-69	ERROR (1)	0.7660418	0.7525817030000326	53.698560
005examples-apalache-001-run-readersWriters-MC20.tla-Init-Next-Some(Safety)-task-MC20.tla.yml	-70	ERROR (1)	0.7657186	0.7329919899999595	53.886976
005examples-apalache-001-run-readersWriters-MC20.tla-Init-Next-Some(Safety)-task-MC20.tla.yml	-71	ERROR (1)	0.7834631	0.7535262129999865	54.800384
005examples-apalache-001-run-readersWriters-MC4.tla-Init-Next-Some(Safety)-task-MC4.tla.yml	-72	ERROR (1)	0.7816134	0.7648479460000317	53.972992
005examples-apalache-001-run-readersWriters-MC4.tla-Init-Next-Some(Safety)-task-MC4.tla.yml	-73	ERROR (1)	0.7570318	0.7518304040000885	53.817344
005examples-apalache-001-run-readersWriters-MC4.tla-Init-Next-Some(Safety)-task-MC4.tla.yml	-74	ERROR (1)	0.7533801	0.7164832180000076	54.718464
005examples-apalache-001-run-royal-Royal.tla-Init-Next-Some(ContractCantGoNegative)-task-Royal.tla.yml	-75	ERROR (1)	0.763882	0.7223359810000147	53.813248
005examples-apalache-001-run-royal-Royal.tla-Init-Next-Some(ContractCantGoNegative)-task-Royal.tla.yml	-76	ERROR (1)	0.763218	0.757813398000053	53.846016
005examples-apalache-001-run-royal-Royal.tla-Init-Next-Some(ContractCantGoNegative)-task-Royal.tla.yml	-77	ERROR (1)	0.7566139	0.7128274049999845	53.788672
