tool		Apalache v0.29.2-39-g51554e7d1	Apalache v0.29.2-39-g51554e7d1	Apalache v0.29.2-39-g51554e7d1	Apalache v0.29.2-39-g51554e7d1
004endive-apalache-001-run-endive-specs-MC10_TwoPhase.tla-task-MC10_TwoPhase.tla.yml	-8	ERROR (1)	0.7071621	0.7310384699999872	53.039104
004endive-apalache-001-run-endive-specs-MC10_TwoPhase.tla-task-MC10_TwoPhase.tla.yml	-9	ERROR (1)	0.7111021	0.730505370000003	53.841920
004endive-apalache-001-run-endive-specs-MC10_client_server_ae.tla-task-MC10_client_server_ae.tla.yml	-10	ERROR (1)	0.7219274	0.7342402169999787	53.276672
004endive-apalache-001-run-endive-specs-MC10_client_server_ae.tla-task-MC10_client_server_ae.tla.yml	-11	ERROR (1)	0.7113046	0.7195797210000023	54.575104
004endive-apalache-001-run-endive-specs-MC10_consensus_epr.tla-task-MC10_consensus_epr.tla.yml	-12	ERROR (1)	0.7063925	0.6939885269999877	53.497856
004endive-apalache-001-run-endive-specs-MC10_consensus_epr.tla-task-MC10_consensus_epr.tla.yml	-13	ERROR (1)	0.7281941	0.7352516169999603	53.182464
004endive-apalache-001-run-endive-specs-MC10_consensus_forall.tla-task-MC10_consensus_forall.tla.yml	-14	ERROR (1)	0.7186945	0.6670760869999981	54.202368
004endive-apalache-001-run-endive-specs-MC10_consensus_forall.tla-task-MC10_consensus_forall.tla.yml	-15	ERROR (1)	0.7126374	0.740933675000008	54.824960
004endive-apalache-001-run-endive-specs-MC10_consensus_wo_decide.tla-task-MC10_consensus_wo_decide.tla.yml	-16	ERROR (1)	0.7079006	0.6870349889999829	56.541184
004endive-apalache-001-run-endive-specs-MC10_consensus_wo_decide.tla-task-MC10_consensus_wo_decide.tla.yml	-17	ERROR (1)	0.7090951	0.7076822969999625	53.166080
004endive-apalache-001-run-endive-specs-MC10_learning_switch.tla-task-MC10_learning_switch.tla.yml	-18	ERROR (1)	0.7103293	0.6960223000000383	54.562816
004endive-apalache-001-run-endive-specs-MC10_learning_switch.tla-task-MC10_learning_switch.tla.yml	-19	ERROR (1)	0.7126082	0.7005080989999897	53.141504
004endive-apalache-001-run-endive-specs-MC10_lockserv.tla-task-MC10_lockserv.tla.yml	-20	ERROR (1)	0.7060735	0.7034819900000002	52.977664
004endive-apalache-001-run-endive-specs-MC10_lockserv.tla-task-MC10_lockserv.tla.yml	-21	ERROR (1)	0.7109049	0.6921261889999641	54.542336
004endive-apalache-001-run-endive-specs-MC10_lockserv_automaton.tla-task-MC10_lockserv_automaton.tla.yml	-22	ERROR (1)	0.725404	0.6996729890000211	53.153792
004endive-apalache-001-run-endive-specs-MC10_lockserv_automaton.tla-task-MC10_lockserv_automaton.tla.yml	-23	ERROR (1)	0.6940323	0.6552567909999993	52.944896
004endive-apalache-001-run-endive-specs-MC10_lockserver.tla-task-MC10_lockserver.tla.yml	-24	ERROR (1)	0.68867	0.6596506500000032	53.706752
004endive-apalache-001-run-endive-specs-MC10_lockserver.tla-task-MC10_lockserver.tla.yml	-25	ERROR (1)	0.7039661	0.6495456480000144	54.366208
004endive-apalache-001-run-endive-specs-MC10_majorityset_leader_election.tla-task-MC10_majorityset_leader_election.tla.yml	-26	ERROR (1)	0.7096466	0.7158889460000069	54.050816
