tool		Apalache v0.30.1-40-g6149d4122	Apalache v0.30.1-40-g6149d4122	Apalache v0.30.1-40-g6149d4122	Apalache v0.30.1-40-g6149d4122
005examples-apalache-001-run-aba_asyn_byz-MC10.tla-Init-Next-None-task-MC10.tla.yml	-12	ERROR (1)	0.8710417	0.8651236919999974	53.977088
005examples-apalache-001-run-aba_asyn_byz-MC10.tla-Init-Next-None-task-MC10.tla.yml	-13	ERROR (1)	0.841797	0.8472928140000704	53.764096
005examples-apalache-001-run-aba_asyn_byz-MC10.tla-Init-Next-None-task-MC10.tla.yml	-14	ERROR (1)	0.8574067	0.8494572839999819	55.111680
005examples-apalache-001-run-aba_asyn_byz-MC19.tla-Init-Next-None-task-MC19.tla.yml	-15	ERROR (1)	0.8472768	0.8123460790000081	55.197696
005examples-apalache-001-run-aba_asyn_byz-MC19.tla-Init-Next-None-task-MC19.tla.yml	-16	ERROR (1)	0.8639881	0.8475960580000219	53.800960
005examples-apalache-001-run-aba_asyn_byz-MC19.tla-Init-Next-None-task-MC19.tla.yml	-17	ERROR (1)	0.8395415	0.8197477709999248	53.809152
005examples-apalache-001-run-aba_asyn_byz-MC4.tla-Init-Next-None-task-MC4.tla.yml	-18	ERROR (1)	0.835049	0.8541773369998964	53.751808
005examples-apalache-001-run-aba_asyn_byz-MC4.tla-Init-Next-None-task-MC4.tla.yml	-19	ERROR (1)	0.8486949	0.8438368879999416	53.747712
005examples-apalache-001-run-aba_asyn_byz-MC4.tla-Init-Next-None-task-MC4.tla.yml	-20	ERROR (1)	0.8641709	1.0919962599999735	53.858304
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(Inv)-task-MC10.tla.yml	-21	ERROR (1)	0.8678449	0.8096537850000232	53.792768
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(Inv)-task-MC10.tla.yml	-22	ERROR (1)	0.8539183	0.8253246930000842	53.964800
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(Inv)-task-MC10.tla.yml	-23	ERROR (1)	0.8969653	0.8830832679999503	55.709696
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(MutualExclusion)-task-MC10.tla.yml	-24	ERROR (1)	0.839815	0.8319745219999959	55.840768
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(MutualExclusion)-task-MC10.tla.yml	-25	ERROR (1)	0.8999454	0.8924916880000637	54.779904
005examples-apalache-001-run-bakery-MC10.tla-Init-Next-Some(MutualExclusion)-task-MC10.tla.yml	-26	ERROR (1)	0.8426888	0.8130746079999653	53.616640
005examples-apalache-001-run-bakery-MC10.tla-Inv-Next-Some(Inv)-task-MC10.tla.yml	-27	ERROR (1)	0.8803963	0.8689583579999862	53.776384
005examples-apalache-001-run-bakery-MC10.tla-Inv-Next-Some(Inv)-task-MC10.tla.yml	-28	ERROR (1)	0.9060807	0.9132436780000717	53.870592
005examples-apalache-001-run-bakery-MC10.tla-Inv-Next-Some(Inv)-task-MC10.tla.yml	-29	ERROR (1)	0.8434214	0.8232195909999973	54.718464
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(Inv)-task-MC3.tla.yml	-30	ERROR (1)	0.8728224	0.858685889999947	53.809152
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(Inv)-task-MC3.tla.yml	-31	ERROR (1)	0.836461	0.8727883479999718	53.669888
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(Inv)-task-MC3.tla.yml	-32	ERROR (1)	0.8583371	0.8702739740000425	55.746560
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(MutualExclusion)-task-MC3.tla.yml	-33	ERROR (1)	0.8570474	0.7706188660000635	53.870592
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(MutualExclusion)-task-MC3.tla.yml	-34	ERROR (1)	0.871822	0.8543679009999323	53.637120
005examples-apalache-001-run-bakery-MC3.tla-Init-Next-Some(MutualExclusion)-task-MC3.tla.yml	-35	ERROR (1)	0.8322083	0.8122833269999319	53.817344
005examples-apalache-001-run-bakery-MC3.tla-Inv-Next-Some(Inv)-task-MC3.tla.yml	-36	ERROR (1)	0.8352268	0.8243446930000573	53.669888
005examples-apalache-001-run-bakery-MC3.tla-Inv-Next-Some(Inv)-task-MC3.tla.yml	-37	ERROR (1)	0.8480757	0.8344183200000543	53.886976
005examples-apalache-001-run-bakery-MC3.tla-Inv-Next-Some(Inv)-task-MC3.tla.yml	-38	ERROR (1)	0.8822136	0.8767232950000334	55.697408
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(Inv)-task-MC5.tla.yml	-39	ERROR (1)	0.8708028	0.8321861470000158	53.891072
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(Inv)-task-MC5.tla.yml	-40	ERROR (1)	0.8279042	0.8281635170000072	53.727232
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(Inv)-task-MC5.tla.yml	-41	ERROR (1)	0.8605413	0.854560873999958	53.886976
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(MutualExclusion)-task-MC5.tla.yml	-42	ERROR (1)	0.8286193	0.7557000790000075	53.391360
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(MutualExclusion)-task-MC5.tla.yml	-43	ERROR (1)	0.8233261	0.8282627490000323	53.501952
005examples-apalache-001-run-bakery-MC5.tla-Init-Next-Some(MutualExclusion)-task-MC5.tla.yml	-44	ERROR (1)	0.8807397	0.8727859900000112	53.985280
005examples-apalache-001-run-bakery-MC5.tla-Inv-Next-Some(Inv)-task-MC5.tla.yml	-45	ERROR (1)	0.8987111	0.9067225349999717	53.813248
005examples-apalache-001-run-bakery-MC5.tla-Inv-Next-Some(Inv)-task-MC5.tla.yml	-46	ERROR (1)	0.8456538	0.8385500229999252	53.882880
005examples-apalache-001-run-bakery-MC5.tla-Inv-Next-Some(Inv)-task-MC5.tla.yml	-47	ERROR (1)	0.8423245	0.8455583489999299	54.022144
005examples-apalache-001-run-changRoberts-MC10.tla-Init-Next-Some(Correctness)-task-MC10.tla.yml	-48	ERROR (1)	0.816035	0.8074683159999267	53.956608
005examples-apalache-001-run-changRoberts-MC10.tla-Init-Next-Some(Correctness)-task-MC10.tla.yml	-49	ERROR (1)	0.8359385	0.852627593999955	53.972992
005examples-apalache-001-run-changRoberts-MC10.tla-Init-Next-Some(Correctness)-task-MC10.tla.yml	-50	ERROR (1)	0.829877	0.8435026949999838	53.907456
005examples-apalache-001-run-changRoberts-MC4.tla-Init-Next-Some(Correctness)-task-MC4.tla.yml	-51	ERROR (1)	0.8834315	0.8357328929999994	53.768192
005examples-apalache-001-run-changRoberts-MC4.tla-Init-Next-Some(Correctness)-task-MC4.tla.yml	-52	ERROR (1)	0.8387236	0.8161102639999172	53.768192
005examples-apalache-001-run-changRoberts-MC4.tla-Init-Next-Some(Correctness)-task-MC4.tla.yml	-53	ERROR (1)	0.8854121	0.9157912599999918	55.238656
005examples-apalache-001-run-ewd998-MC10.tla-Init-Next-Some(TerminationDetection)-task-MC10.tla.yml	-54	ERROR (1)	0.8533773	0.8769031909999967	53.923840
005examples-apalache-001-run-ewd998-MC10.tla-Init-Next-Some(TerminationDetection)-task-MC10.tla.yml	-55	ERROR (1)	0.859175	0.8699820660000341	53.727232
005examples-apalache-001-run-ewd998-MC10.tla-Init-Next-Some(TerminationDetection)-task-MC10.tla.yml	-56	ERROR (1)	0.8123624	0.7754036930000439	54.321152
005examples-apalache-001-run-ewd998-MC4.tla-Init-Next-Some(TerminationDetection)-task-MC4.tla.yml	-57	ERROR (1)	0.8424572	0.8631297369998947	53.686272
005examples-apalache-001-run-ewd998-MC4.tla-Init-Next-Some(TerminationDetection)-task-MC4.tla.yml	-58	ERROR (1)	0.8401032	0.860916565000025	53.727232
005examples-apalache-001-run-ewd998-MC4.tla-Init-Next-Some(TerminationDetection)-task-MC4.tla.yml	-59	ERROR (1)	0.8477662	0.8638423600000351	53.723136
005examples-apalache-001-run-floodmin-MC13_4_4_floodmin_k1.tla-Init-Next-Some(ValidityInv)-task-MC13_4_4_floodmin_k1.tla.yml	-60	ERROR (1)	0.8468595	0.8549217469999348	53.764096
005examples-apalache-001-run-floodmin-MC13_4_4_floodmin_k1.tla-Init-Next-Some(ValidityInv)-task-MC13_4_4_floodmin_k1.tla.yml	-61	ERROR (1)	0.8281267	0.7514733639999349	54.657024
005examples-apalache-001-run-floodmin-MC13_4_4_floodmin_k1.tla-Init-Next-Some(ValidityInv)-task-MC13_4_4_floodmin_k1.tla.yml	-62	ERROR (1)	0.8693073	0.8897957630000519	53.829632
005examples-apalache-001-run-paxos-MC3.tla-Init-Next-Some(V!OneValuePerBallot)-task-MC3.tla.yml	-63	ERROR (1)	0.8542929	0.8613166840000304	53.628928
005examples-apalache-001-run-paxos-MC3.tla-Init-Next-Some(V!OneValuePerBallot)-task-MC3.tla.yml	-64	ERROR (1)	0.8503702	0.8267707620000238	53.854208
005examples-apalache-001-run-paxos-MC3.tla-Init-Next-Some(V!OneValuePerBallot)-task-MC3.tla.yml	-65	ERROR (1)	0.8267213	0.8037679140001046	53.641216
005examples-apalache-001-run-readersWriters-MC10.tla-Init-Next-Some(Safety)-task-MC10.tla.yml	-66	ERROR (1)	0.8421725	0.8473504090000006	55.672832
005examples-apalache-001-run-readersWriters-MC10.tla-Init-Next-Some(Safety)-task-MC10.tla.yml	-67	ERROR (1)	0.8643223	0.8693342909999728	53.579776
005examples-apalache-001-run-readersWriters-MC10.tla-Init-Next-Some(Safety)-task-MC10.tla.yml	-68	ERROR (1)	0.8402364	0.8094872330000271	54.194176
005examples-apalache-001-run-readersWriters-MC20.tla-Init-Next-Some(Safety)-task-MC20.tla.yml	-69	ERROR (1)	0.868187	0.8668706469999279	53.907456
005examples-apalache-001-run-readersWriters-MC20.tla-Init-Next-Some(Safety)-task-MC20.tla.yml	-70	ERROR (1)	0.8627297	0.86067853499992	54.075392
005examples-apalache-001-run-readersWriters-MC20.tla-Init-Next-Some(Safety)-task-MC20.tla.yml	-71	ERROR (1)	0.8899228	0.8957064799999443	53.768192
005examples-apalache-001-run-readersWriters-MC4.tla-Init-Next-Some(Safety)-task-MC4.tla.yml	-72	ERROR (1)	0.8335103	0.8393529879999733	53.792768
005examples-apalache-001-run-readersWriters-MC4.tla-Init-Next-Some(Safety)-task-MC4.tla.yml	-73	ERROR (1)	0.8335402	0.8286266269999487	53.694464
005examples-apalache-001-run-readersWriters-MC4.tla-Init-Next-Some(Safety)-task-MC4.tla.yml	-74	ERROR (1)	0.8600746	0.8204785739999352	53.538816
005examples-apalache-001-run-royal-Royal.tla-Init-Next-Some(ContractCantGoNegative)-task-Royal.tla.yml	-75	ERROR (1)	0.8391749	0.8081771189999927	53.374976
005examples-apalache-001-run-royal-Royal.tla-Init-Next-Some(ContractCantGoNegative)-task-Royal.tla.yml	-76	ERROR (1)	0.864257	0.8285598849998905	54.288384
005examples-apalache-001-run-royal-Royal.tla-Init-Next-Some(ContractCantGoNegative)-task-Royal.tla.yml	-77	ERROR (1)	0.8435425	0.7899332220000588	55.611392
